DATE,DATE,LATITUDE,LONGITUDE,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,INJURY,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL
2017-12-03 05:00:00,2017-12-03 05:00:00,43.679961,-79.38985799999999,PRICE ST,YONGE ST,Local,Toronto and East York,Mid-Block,Non Intersection,Fatal,South,,,,,,,
2017-12-03 05:00:00,2017-12-03 05:00:00,43.679961,-79.38985799999999,PRICE ST,YONGE ST,Local,Toronto and East York,Mid-Block,Non Intersection,None,North,"Automobile, Station Wagon",Reversing,Other,,,,
2010-06-26 04:00:00,2010-06-26 04:00:00,43.659045,-79.42189,SHAW St,HARBORD St,Minor Arterial,Toronto and East York,Intersection,At Intersection,Major,South,Other,,,,Yes,,
2010-06-26 04:00:00,2010-06-26 04:00:00,43.659045,-79.42189,SHAW St,HARBORD St,Minor Arterial,Toronto and East York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2014-11-06 05:00:00,2014-11-06 05:00:00,43.736033,-79.258769,MIDLAND AVE,GILDER DR,Major Arterial,Scarborough,Intersection,At Intersection,Fatal,Unknown,,,,,,,
2014-11-06 05:00:00,2014-11-06 05:00:00,43.736033,-79.258769,MIDLAND AVE,GILDER DR,Major Arterial,Scarborough,Intersection,At Intersection,Minor,North,Passenger Van,Going Ahead,Lost control,,,,
2009-10-21 04:00:00,2009-10-21 04:00:00,43.756345,-79.54349,WESTON RD,FENMAR DR,Major Arterial,Etobicoke York,Mid-Block,At Intersection,None,South,Other,Parked,,,,,
2009-10-21 04:00:00,2009-10-21 04:00:00,43.756345,-79.54349,WESTON RD,FENMAR DR,Major Arterial,Etobicoke York,Mid-Block,At Intersection,,,Other,,,,,,
2009-10-21 04:00:00,2009-10-21 04:00:00,43.756345,-79.54349,WESTON RD,FENMAR DR,Major Arterial,Etobicoke York,Mid-Block,At Intersection,None,South,Truck - Open,Slowing or Stopping,Other,,,,
2009-10-21 04:00:00,2009-10-21 04:00:00,43.756345,-79.54349,WESTON RD,FENMAR DR,Major Arterial,Etobicoke York,Mid-Block,At Intersection,Fatal,Unknown,Other,,,,,,
2009-11-09 05:00:00,2009-11-09 05:00:00,43.650445,-79.38869,QUEEN Stre W,ST PATRICK Stre,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,North,Other,,,,,,
2009-11-09 05:00:00,2009-11-09 05:00:00,43.650445,-79.38869,QUEEN Stre W,ST PATRICK Stre,Major Arterial,Toronto and East York,Intersection,At Intersection,Minimal,East,Bicycle,Going Ahead,,,,,
2014-02-04 05:00:00,2014-02-04 05:00:00,43.728125,-79.574649,KIPLING AVE,WESTHUMBER BLVD,Major Arterial,Etobicoke York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,Yes,Yes
2014-02-04 05:00:00,2014-02-04 05:00:00,43.728125,-79.574649,KIPLING AVE,WESTHUMBER BLVD,Major Arterial,Etobicoke York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,Yes
2014-02-04 05:00:00,2014-02-04 05:00:00,43.728125,-79.574649,KIPLING AVE,WESTHUMBER BLVD,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,East,,,,,Yes,Yes,Yes
2014-10-14 04:00:00,2014-10-14 04:00:00,43.769412,-79.28224499999999,KENNEDY RD,GLAMORGAN AVE,Major Arterial,Scarborough,Intersection,At Intersection,None,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2014-10-14 04:00:00,2014-10-14 04:00:00,43.769412,-79.28224499999999,KENNEDY RD,GLAMORGAN AVE,Major Arterial,Scarborough,Intersection,At Intersection,Major,South,Motorcycle,Going Ahead,Driving Properly,,Yes,,
2015-06-04 04:00:00,2015-06-04 04:00:00,43.65108,-79.339046,COMMISSIONERS ST,BOUCHETTE ST,Collector,Toronto and East York,Mid-Block,Non Intersection,Major,East,"Automobile, Station Wagon",Changing Lanes,Exceeding Speed Limit,Yes,Yes,,
2016-03-03 05:00:00,2016-03-03 05:00:00,43.795138,-79.341251,GORDON BAKER RD,FINCH AVE E,Expressway,North York,Intersection,Intersection Related,Major,East,"Automobile, Station Wagon",Going Ahead,Lost control,,,,
2016-03-03 05:00:00,2016-03-03 05:00:00,43.795138,-79.341251,GORDON BAKER RD,FINCH AVE E,Expressway,North York,Intersection,Intersection Related,Minor,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2016-03-03 05:00:00,2016-03-03 05:00:00,43.795138,-79.341251,GORDON BAKER RD,FINCH AVE E,Expressway,North York,Intersection,Intersection Related,Minor,West,"Automobile, Station Wagon",Stopped,Driving Properly,,,,
2016-03-03 05:00:00,2016-03-03 05:00:00,43.795138,-79.341251,GORDON BAKER RD,FINCH AVE E,Expressway,North York,Intersection,Intersection Related,Minor,,,,,,,,
2013-08-29 04:00:00,2013-08-29 04:00:00,43.660468,-79.435611,DUFFERIN ST,BLOOR ST W,Major Arterial,Toronto and East York,Mid-Block,,Major,South,Motorcycle,Going Ahead,Lost control,,,,
2015-08-10 04:00:00,2015-08-10 04:00:00,43.688613000000004,-79.542857,ISLINGTON AVE,THE WESTWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2015-05-29 04:00:00,2015-05-29 04:00:00,43.789248,-79.343745,169 KINGSLAKE RD,,Collector,North York,Intersection,At/Near Private Drive,Major,East,"Automobile, Station Wagon",Reversing,Other,,,,
2015-08-10 04:00:00,2015-08-10 04:00:00,43.688613000000004,-79.542857,ISLINGTON AVE,THE WESTWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,Yes,
2016-10-12 04:00:00,2016-10-12 04:00:00,43.674712,-79.430972,DAVENPORT RD,OSSINGTON AVE,Minor Arterial,Toronto and East York,Intersection,Intersection Related,None,North,Pick Up Truck,Turning Left,Failed to Yield Right of Way,,Yes,,
2015-08-10 04:00:00,2015-08-10 04:00:00,43.688613000000004,-79.542857,ISLINGTON AVE,THE WESTWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,,,,,,Yes,Yes,
2016-10-12 04:00:00,2016-10-12 04:00:00,43.674712,-79.430972,DAVENPORT RD,OSSINGTON AVE,Minor Arterial,Toronto and East York,Intersection,Intersection Related,Fatal,North,,,,,Yes,,
2016-08-09 04:00:00,2016-08-09 04:00:00,43.669467,-79.46628100000001,KEELE ST,HIRONS ST,Major Arterial,Etobicoke York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Yes,Yes,,
2015-08-10 04:00:00,2015-08-10 04:00:00,43.688613000000004,-79.542857,ISLINGTON AVE,THE WESTWAY,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,,,,,,Yes,Yes,
2008-04-13 04:00:00,2008-04-13 04:00:00,43.684245000000004,-79.48399,LAMBTON AVE,WESTON RD,Minor Arterial,Etobicoke York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Slowing or Stopping,Following too Close,,Yes,,
2014-10-23 04:00:00,2014-10-23 04:00:00,43.770903000000004,-79.520862,4709 JANE ST,,Major Arterial,Etobicoke York,Intersection,At Intersection,None,North,Truck-Tractor,Going Ahead,Driving Properly,,,,
2014-10-23 04:00:00,2014-10-23 04:00:00,43.770903000000004,-79.520862,4709 JANE ST,,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,,,,,,,,
2009-07-28 04:00:00,2009-07-28 04:00:00,43.686445,-79.54919,WINCOTT DR,SHEFFLEY CRES,Collector,Etobicoke York,Mid-Block,,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-07-28 04:00:00,2009-07-28 04:00:00,43.686445,-79.54919,WINCOTT DR,SHEFFLEY CRES,Collector,Etobicoke York,Mid-Block,,Major,South,Bicycle,Other,,,,,
2009-08-05 04:00:00,2009-08-05 04:00:00,43.764545,-79.38749,BAYVIEW AVE,401 C W BAYVIEW RAMP,Expressway,North York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,,Yes,,
2009-08-05 04:00:00,2009-08-05 04:00:00,43.764545,-79.38749,BAYVIEW AVE,401 C W BAYVIEW RAMP,Expressway,North York,Intersection,At Intersection,Major,South,Other,,,,Yes,,
2009-09-23 04:00:00,2009-09-23 04:00:00,43.645945000000005,-79.36809000000001,LAKE SHORE BLVD E,LOWER JARVIS ST,Expressway,Toronto and East York,Mid-Block,,None,West,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,,,,
2009-09-23 04:00:00,2009-09-23 04:00:00,43.645945000000005,-79.36809000000001,LAKE SHORE BLVD E,LOWER JARVIS ST,Expressway,Toronto and East York,Mid-Block,,Major,,Other,,,,,,
2009-09-23 04:00:00,2009-09-23 04:00:00,43.645945000000005,-79.36809000000001,LAKE SHORE BLVD E,LOWER JARVIS ST,Expressway,Toronto and East York,Mid-Block,,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2008-03-04 05:00:00,2008-03-04 05:00:00,43.752345,-79.26119,2701 LAWRENCE AVE E,,Major Arterial,Scarborough,Mid-Block,,,,Other,,,Yes,Yes,,
2008-03-04 05:00:00,2008-03-04 05:00:00,43.752345,-79.26119,2701 LAWRENCE AVE E,,Major Arterial,Scarborough,Mid-Block,,Minor,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Yes,Yes,,
2017-11-03 04:00:00,2017-11-03 04:00:00,43.772895,-79.27294499999999,PROGRESS AVE,MIDLAND AVE,Major Arterial,Scarborough,Intersection,At Intersection,Major,South,,,,,,,
2014-06-12 04:00:00,2014-06-12 04:00:00,43.764506,-79.387477,BAYVIEW AVE,401 C W BAYVIEW RAMP,Expressway,North York,Intersection,At Intersection,Major,West,"Automobile, Station Wagon",Turning Left,Driving Properly,,Yes,Yes,
2008-03-04 05:00:00,2008-03-04 05:00:00,43.752345,-79.26119,2701 LAWRENCE AVE E,,Major Arterial,Scarborough,Mid-Block,,Major,,Other,,,Yes,Yes,,
2008-03-04 05:00:00,2008-03-04 05:00:00,43.752345,-79.26119,2701 LAWRENCE AVE E,,Major Arterial,Scarborough,Mid-Block,,Minor,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Yes,Yes,,
2008-06-03 04:00:00,2008-06-03 04:00:00,43.758945000000004,-79.42259,SENLAC RD,SHEPPARD AVE W,Major Arterial,North York,Intersection,At Intersection,Major,West,Other,,,,Yes,,
2008-06-03 04:00:00,2008-06-03 04:00:00,43.758945000000004,-79.42259,SENLAC RD,SHEPPARD AVE W,Major Arterial,North York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2009-10-20 04:00:00,2009-10-20 04:00:00,43.721345,-79.54559,ALBION RD,ARMEL CRT,Major Arterial,Etobicoke York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2009-10-20 04:00:00,2009-10-20 04:00:00,43.721345,-79.54559,ALBION RD,ARMEL CRT,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,North,Other,,,,Yes,,
2010-08-06 04:00:00,2010-08-06 04:00:00,43.754845,-79.36039,LESLIE St,FARMSTEAD Rd,Major Arterial,North York,Intersection,,None,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2010-08-06 04:00:00,2010-08-06 04:00:00,43.754845,-79.36039,LESLIE St,FARMSTEAD Rd,Major Arterial,North York,Intersection,,Major,West,Other,Unknown,,,,,
2011-06-16 04:00:00,2011-06-16 04:00:00,43.719245,-79.42979,BATHURST ST,LAWRENCE AVE W,Major Arterial,North York,Intersection,At Intersection,None,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,,Yes,,
2011-06-16 04:00:00,2011-06-16 04:00:00,43.719245,-79.42979,BATHURST ST,LAWRENCE AVE W,Major Arterial,North York,Intersection,At Intersection,Major,North,Bicycle,Going Ahead,,,Yes,,
2013-06-14 04:00:00,2013-06-14 04:00:00,43.636045,-79.50669,754 ROYAL YORK RD,,Minor Arterial,Etobicoke York,Mid-Block,,Major,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Yes,Yes,,
2013-06-14 04:00:00,2013-06-14 04:00:00,43.636045,-79.50669,754 ROYAL YORK RD,,Minor Arterial,Etobicoke York,Mid-Block,,None,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Yes,Yes,,
2013-06-17 04:00:00,2013-06-17 04:00:00,43.795745000000004,-79.22369,BURROWS HALL BLVD,GOSKIN CRT,Collector,Scarborough,Intersection,,,,Other,,,,,,
2013-06-17 04:00:00,2013-06-17 04:00:00,43.795745000000004,-79.22369,BURROWS HALL BLVD,GOSKIN CRT,Collector,Scarborough,Intersection,,Major,,Other,,,,,,
2013-06-17 04:00:00,2013-06-17 04:00:00,43.795745000000004,-79.22369,BURROWS HALL BLVD,GOSKIN CRT,Collector,Scarborough,Intersection,,None,West,"Automobile, Station Wagon",Going Ahead,Lost control,,,,
2015-05-29 04:00:00,2015-05-29 04:00:00,43.621604,-79.523433,THE QUEENSWAY,VIBE RD,Major Arterial,Etobicoke York,Intersection,At/Near Private Drive,None,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,,Yes,,
2015-05-29 04:00:00,2015-05-29 04:00:00,43.621604,-79.523433,THE QUEENSWAY,VIBE RD,Major Arterial,Etobicoke York,Intersection,At/Near Private Drive,Major,West,Other,Going Ahead,Driving Properly,,Yes,,
2017-10-08 04:00:00,2017-10-08 04:00:00,43.641996999999996,-79.379878,F G GARDINER XY  E,GARDINER E LOWER JARVIS RAMP,Expressway,Toronto and East York,Mid-Block,Non Intersection,Major,East,Motorcycle,Going Ahead,Driving Properly,,,,
2017-10-08 04:00:00,2017-10-08 04:00:00,43.641996999999996,-79.379878,F G GARDINER XY  E,GARDINER E LOWER JARVIS RAMP,Expressway,Toronto and East York,Mid-Block,Non Intersection,None,East,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,,,,
2013-05-16 04:00:00,2013-05-16 04:00:00,43.740344,-79.40588699999999,MILL ST,YONGE ST,Major Arterial,North York,Intersection,At Intersection,,,,,,,Yes,Yes,
2013-05-16 04:00:00,2013-05-16 04:00:00,43.740344,-79.40588699999999,MILL ST,YONGE ST,Major Arterial,North York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Turning Right,Disobeyed Traffic Control,,Yes,Yes,
2013-05-16 04:00:00,2013-05-16 04:00:00,43.740344,-79.40588699999999,MILL ST,YONGE ST,Major Arterial,North York,Intersection,At Intersection,Fatal,South,,,,,Yes,Yes,
2016-06-15 04:00:00,2016-06-15 04:00:00,43.650389000000004,-79.37845899999999,YONGE ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,Intersection Related,Major,North,Motorcycle,Going Ahead,Following too Close,,Yes,,
2016-06-15 04:00:00,2016-06-15 04:00:00,43.650389000000004,-79.37845899999999,YONGE ST,ADELAIDE ST E,Major Arterial,Toronto and East York,Intersection,Intersection Related,None,North,Pick Up Truck,Slowing or Stopping,Driving Properly,,Yes,,
2009-11-19 05:00:00,2009-11-19 05:00:00,43.706345,-79.48769,LAWRENCE Ave W,CULFORD Rd,Major Arterial,Etobicoke York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-11-19 05:00:00,2009-11-19 05:00:00,43.706345,-79.48769,LAWRENCE Ave W,CULFORD Rd,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,North,Other,,,,,,
2010-10-01 04:00:00,2010-10-01 04:00:00,43.639445,-79.42479,KING ST W,FRASER AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,East,Motorcycle,Going Ahead,Driving Properly,,,,
2010-10-01 04:00:00,2010-10-01 04:00:00,43.639445,-79.42479,KING ST W,FRASER AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Turning Left,Improper Turn,,,,
2011-01-10 05:00:00,2011-01-10 05:00:00,43.761045,-79.41319,SHEPPARD AVE W,BEECROFT RD,Major Arterial,North York,Intersection,,,,Other,,,,Yes,,
2011-01-10 05:00:00,2011-01-10 05:00:00,43.761045,-79.41319,SHEPPARD AVE W,BEECROFT RD,Major Arterial,North York,Intersection,,None,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,,Yes,,
2011-01-10 05:00:00,2011-01-10 05:00:00,43.761045,-79.41319,SHEPPARD AVE W,BEECROFT RD,Major Arterial,North York,Intersection,,Major,East,Other,,,,Yes,,
2013-03-29 04:00:00,2013-03-29 04:00:00,43.819245,-79.32339,78 EAGLEVIEW CRES,,Local,Scarborough,Mid-Block,,None,East,"Automobile, Station Wagon",Reversing,Other,,,,
2013-03-29 04:00:00,2013-03-29 04:00:00,43.819245,-79.32339,78 EAGLEVIEW CRES,,Local,Scarborough,Mid-Block,,Major,Unknown,Other,,,,,,
2017-12-05 05:00:00,2017-12-05 05:00:00,43.771571,-79.36409300000001,SHEPPARD AVE E,LESLIE ST,Major Arterial,North York,Intersection,At Intersection,Major,Unknown,,,,Yes,Yes,,
2017-12-05 05:00:00,2017-12-05 05:00:00,43.771571,-79.36409300000001,SHEPPARD AVE E,LESLIE ST,Major Arterial,North York,Intersection,At Intersection,None,,,,,Yes,Yes,,
2017-12-05 05:00:00,2017-12-05 05:00:00,43.771571,-79.36409300000001,SHEPPARD AVE E,LESLIE ST,Major Arterial,North York,Intersection,At Intersection,None,,,,,Yes,Yes,,
2017-12-05 05:00:00,2017-12-05 05:00:00,43.771571,-79.36409300000001,SHEPPARD AVE E,LESLIE ST,Major Arterial,North York,Intersection,At Intersection,Minor,West,Delivery Van,Stopped,Driving Properly,Yes,Yes,,
2017-12-05 05:00:00,2017-12-05 05:00:00,43.771571,-79.36409300000001,SHEPPARD AVE E,LESLIE ST,Major Arterial,North York,Intersection,At Intersection,None,West,Passenger Van,Stopped,Driving Properly,Yes,Yes,,
2017-12-05 05:00:00,2017-12-05 05:00:00,43.771571,-79.36409300000001,SHEPPARD AVE E,LESLIE ST,Major Arterial,North York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Yes,Yes,,
2011-02-18 05:00:00,2011-02-18 05:00:00,43.668145,-79.48699,ST CLAIR Aven W,MOULD Aven,Major Arterial,Etobicoke York,Intersection,,Major,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Yes,Yes,,
2011-02-18 05:00:00,2011-02-18 05:00:00,43.668145,-79.48699,ST CLAIR Aven W,MOULD Aven,Major Arterial,Etobicoke York,Intersection,,Minor,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Yes,Yes,,
2015-06-02 04:00:00,2015-06-02 04:00:00,43.755538,-79.245418,LAWRENCE AVE E,MCCOWAN RD,Major Arterial,Scarborough,Intersection,At Intersection,Minor,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2015-06-02 04:00:00,2015-06-02 04:00:00,43.755538,-79.245418,LAWRENCE AVE E,MCCOWAN RD,Major Arterial,Scarborough,Intersection,At Intersection,Fatal,North,,,,,,,
2015-06-02 04:00:00,2015-06-02 04:00:00,43.755538,-79.245418,LAWRENCE AVE E,MCCOWAN RD,Major Arterial,Scarborough,Intersection,At Intersection,None,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,,,
2009-10-05 04:00:00,2009-10-05 04:00:00,43.767645,-79.18959,KINGSTON RD,LAWRENCE AVE E,Major Arterial,Scarborough,Intersection,At Intersection,None,East,Other,Going Ahead,Driving Properly,,,,
2009-10-05 04:00:00,2009-10-05 04:00:00,43.767645,-79.18959,KINGSTON RD,LAWRENCE AVE E,Major Arterial,Scarborough,Intersection,At Intersection,Major,South,Other,,,,,,
2010-07-22 04:00:00,2010-07-22 04:00:00,43.647643,-79.384792,KING ST W,UNIVERSITY AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,,,,,,,,,
2010-07-22 04:00:00,2010-07-22 04:00:00,43.647643,-79.384792,KING ST W,UNIVERSITY AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,None,East,"Automobile, Station Wagon",Stopped,Driving Properly,,,,
2010-07-22 04:00:00,2010-07-22 04:00:00,43.647643,-79.384792,KING ST W,UNIVERSITY AVE,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,East,Bicycle,Going Ahead,,,,,
2011-03-24 04:00:00,2011-03-24 04:00:00,43.648241999999996,-79.354907,LAKE SHORE Boul E,CHERRY Stre,Major Arterial,Toronto and East York,Intersection,At Intersection,Minor,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2011-03-24 04:00:00,2011-03-24 04:00:00,43.648241999999996,-79.354907,LAKE SHORE Boul E,CHERRY Stre,Major Arterial,Toronto and East York,Intersection,At Intersection,Major,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,Yes,
2011-03-24 04:00:00,2011-03-24 04:00:00,43.648241999999996,-79.354907,LAKE SHORE Boul E,CHERRY Stre,Major Arterial,Toronto and East York,Intersection,At Intersection,,,Other,,,,Yes,Yes,
2008-06-13 04:00:00,2008-06-13 04:00:00,43.601645,-79.54519,BROWNS LINE Line,HORNER AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,,Other,,,,Yes,Yes,
2008-06-13 04:00:00,2008-06-13 04:00:00,43.601645,-79.54519,BROWNS LINE Line,HORNER AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,Yes,
2008-06-13 04:00:00,2008-06-13 04:00:00,43.601645,-79.54519,BROWNS LINE Line,HORNER AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Minor,,Other,,,,Yes,Yes,
2008-06-13 04:00:00,2008-06-13 04:00:00,43.601645,-79.54519,BROWNS LINE Line,HORNER AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Minimal,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,,Yes,Yes,
2008-06-13 04:00:00,2008-06-13 04:00:00,43.601645,-79.54519,BROWNS LINE Line,HORNER AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Minimal,,Other,,,,Yes,Yes,
2008-06-13 04:00:00,2008-06-13 04:00:00,43.601645,-79.54519,BROWNS LINE Line,HORNER AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Major,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,,Yes,Yes,
2008-07-29 04:00:00,2008-07-29 04:00:00,43.711545,-79.24639,KELSONIA AVE,SCARBORO CRES,Local,Scarborough,Mid-Block,,,,Other,,,,,,
